Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage				[LastPatientWednesday].SampleAverage				[LastPatientThursday].SampleAverage				[LastPatientFriday].SampleAverage				[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	130	89.2960444		842.4108826		122.4108826		2281.604028		121.6040278		3724.387142		124.387142		5095.54565		55.5456495		6638.344381		158.3443807		0.509889126		0.431635327		0.549168576		0.236660894		0.524775922		0.566045362		0.556668604		0.551059505		0.542617235		0.474059137		0.467450975		0.473839963		0.477483425		0.478436122		0.496861678		0.498418815		0.498262965		3.979166667		3.770833333		3.979166667		3.5625		4.229166667		3.979166667		3.770833333		3.979166667		3.5625		4.229166667		3.852967219		0.077684334		1.109574382		0.069297882		1.94939387		6.989619805		53.62609414		932	
1	131	80.41097329		799.4954599		79.49545995		2249.072911		89.07291088		3670.442211		70.44221122		5106.806946		66.80694623		6566.04358		86.04358007		0.471662625		0.399226392		0.51073492		0.221619846		0.496126615		0.526853449		0.51693997		0.495746136		0.484276316		0.435485654		0.432120856		0.436101206		0.442418405		0.440081274		0.458231805		0.461477001		0.458145985		3.5		3.458333333		3.708333333		3.5625		3.645833333		3.5		3.458333333		3.708333333		3.5625		3.645833333		2.348747391		0.066132907		0.862130936		0.060260561		2.068243394		5.345254629		44.80988788		853	
1	132	64.45387869		772.5783192		52.57831923		2243.943565		83.94356477		3681.26349		81.2634899		5099.744998		59.74499767		6528.612823		48.61282322		0.475832246		0.390418864		0.511160761		0.214938912		0.489433974		0.516789992		0.499118141		0.500396612		0.483431341		0.425729459		0.418342838		0.420035482		0.422985145		0.422987813		0.445808824		0.435461962		0.437168875		3.291666667		3.75		3.666666667		3.541666667		3.416666667		3.291666667		3.75		3.666666667		3.541666667		3.416666667		1.576207235		0.044884749		0.299812433		0.040188795		1.547970254		3.468874671		29.68491501		843	
1	133	89.42874893		842.3365499		122.3365499		2275.260172		115.2601718		3689.684437		89.6844371		5131.573704		91.57370363		6612.190126		132.190126		0.497299502		0.420981661		0.551892611		0.229283882		0.518974304		0.559784111		0.557680397		0.550501217		0.532750534		0.45889226		0.471422604		0.47100669		0.473208424		0.466605912		0.488264179		0.494033649		0.494470797		4.083333333		3.979166667		3.520833333		3.666666667		4.145833333		4.083333333		3.979166667		3.520833333		3.666666667		4.145833333		4.42233439		0.077632865		0.944447169		0.055211716		1.549140902		6.993555327		54.11829913		926	
1	134	99.91095181		803.6342219		83.63422188		2331.681585		171.6815848		3658.202863		58.20286263		5228.978118		188.9781175		6554.186955		74.18695468		0.50909575		0.439753795		0.552241266		0.234839183		0.526314495		0.566610502		0.559463192		0.557671768		0.557378652		0.473482166		0.483606195		0.475924613		0.479793568		0.474203655		0.504726468		0.49797049		0.496033517		3.791666667		4.208333333		3.666666667		4.333333333		3.75		3.791666667		4.208333333		3.666666667		4.333333333		3.75		5.528348989		0.085567785		0.857437042		0.072135016		2.000251521		8.471605336		64.55889609		943	
1	135	79.39153859		775.714471		55.71447105		2263.310045		103.3100454		3655.702908		55.70290837		5084.154354		44.15435415		6535.707352		55.70735243		0.460434664		0.380769965		0.507672566		0.205361106		0.476786234		0.51240539		0.50064404		0.484165796		0.469141915		0.426534855		0.409915437		0.415610949		0.419610078		0.424032462		0.443584839		0.439349935		0.44007212		3.479166667		3.854166667		3.333333333		3.229166667		3.416666667		3.479166667		3.854166667		3.333333333		3.229166667		3.416666667		2.466826724		0.057400106		0.561576284		0.05130704		1.988147333		5.073950447		44.13997158		826	
1	136	98.87149821		787.3348226		67.33482258		2320.906902		160.9069019		3759.223969		159.2239686		5110.138863		70.13886343		6614.554561		134.5545612		0.503186423		0.433028495		0.559048646		0.244884965		0.522324139		0.566786787		0.553466089		0.551706056		0.536465928		0.480441404		0.472672635		0.478881869		0.491778094		0.476178056		0.505589101		0.503051881		0.509820453		3.708333333		4.104166667		4.083333333		3.5625		3.916666667		3.708333333		4.104166667		4.083333333		3.5625		3.916666667		5.394835856		0.077555821		1.147485164		0.071864869		1.498848621		8.118725463		62.68000038		925	
1	137	85.45507762		803.9033654		83.90336535		2277.726219		117.7262191		3676.77755		76.77754965		5150.215491		110.2154905		6640.996525		160.9965247		0.508598667		0.426282504		0.551345839		0.234491708		0.523448002		0.557507229		0.548655174		0.542989988		0.536165281		0.463391359		0.462469634		0.466306101		0.465457599		0.470959065		0.488954299		0.491468113		0.488991462		3.833333333		3.625		3.666666667		3.770833333		4.229166667		3.833333333		3.625		3.666666667		3.770833333		4.229166667		3.922643497		0.050758013		0.61676353		0.055337654		1.758916597		6.349081637		49.98260261		913	
1	138	74.52739656		837.8130439		117.8130439		2231.631199		71.63119943		3661.404684		61.4046837		5130.561651		90.56165103		6617.68628		137.6862805		0.495879396		0.412235551		0.537657683		0.231552583		0.511288622		0.543408765		0.534339144		0.524780533		0.515551211		0.444316549		0.449889472		0.45161449		0.452764748		0.444181143		0.465626483		0.469880881		0.458051599		3.895833333		3.770833333		3.625		3.541666667		3.958333333		3.895833333		3.770833333		3.625		3.541666667		3.958333333		2.688516494		0.06165285		0.470063242		0.051317679		1.729753408		4.949985994		39.72826487		897	
1	139	86.50642711		801.02825		81.02825002		2237.197786		77.19778583		3788.045041		188.0450412		5104.363745		64.36374518		6558.649703		78.64970327		0.4798461		0.404707495		0.532650961		0.219885321		0.501749341		0.536746927		0.535546888		0.517190868		0.503072068		0.437395809		0.4490681		0.442106039		0.448849126		0.465405467		0.473277242		0.473191497		0.472288152		3.416666667		3.6875		4.291666667		3.208333333		3.75		3.416666667		3.6875		4.291666667		3.208333333		3.75		3.1622696		0.065245708		1.143546936		0.056279876		1.863105777		6.234168021		50.61994182		876	
1	140	92.79918379		957.3299573		237.3299573		2261.206462		101.2064617		3699.183591		99.1835913		5130.554357		90.55435715		6611.986794		131.9867935		0.496923894		0.421957096		0.558406731		0.231361854		0.520101033		0.560187465		0.556050037		0.545262236		0.537577913		0.478934684		0.470566094		0.479658352		0.467978048		0.47143406		0.497649813		0.500987619		0.507579265		4.5		3.4375		3.854166667		3.625		3.875		4.5		3.4375		3.854166667		3.625		3.875		4.63521462		0.083070351		0.85010766		0.063791592		1.763288404		7.331681036		57.0401494		921	
1	141	81.66509755		869.2267921		149.2267921		2231.13099		71.13098987		3680.614981		80.61498113		5123.094846		83.09484605		6586.96436		106.9643603		0.495628683		0.416772591		0.540485694		0.231849823		0.514173672		0.547836404		0.54136177		0.523903541		0.528949437		0.456939814		0.456606387		0.463214596		0.457073738		0.459711126		0.484165258		0.479125636		0.479035888		4.1875		3.708333333		3.4375		3.479166667		4		4.1875		3.708333333		3.4375		3.479166667		4		3.13058577		0.064316565		0.665204262		0.059834952		1.916913156		5.777019752		46.16445457		898	
1	142	75.92944972		775.9359235		55.93592345		2236.001836		76.00183633		3741.912053		141.9120533		5122.425551		82.425551		6565.842118		85.84211843		0.493019808		0.415787805		0.532557865		0.218083104		0.509753366		0.538201064		0.527804545		0.523492483		0.517262552		0.455841868		0.446755873		0.443855016		0.451181223		0.452359937		0.473841882		0.470604402		0.471559751		3.375		3.75		3.833333333		3.708333333		3.9375		3.375		3.75		3.833333333		3.708333333		3.9375		3.069779447		0.058007493		0.533669688		0.048650327		1.372963672		5.0344203		40.71908877		888	
1	143	67.62967683		765.5624976		45.56249763		2226.726067		66.72606742		3702.108495		102.1084954		5087.240066		47.24006638		6564.027778		84.0277782		0.470467221		0.389867345		0.519549328		0.207868477		0.485699137		0.525752502		0.50971272		0.501341207		0.485653942		0.42516825		0.427143509		0.4258185		0.427502818		0.434513994		0.455957293		0.442673749		0.453903223		3.270833333		3.6875		3.75		3.395833333		3.6875		3.270833333		3.6875		3.75		3.395833333		3.6875		1.78271152		0.050750393		0.37860263		0.040184718		1.636382273		3.848446816		32.63738944		849	
1	144	97.71777995		783.3824048		63.38240475		2308.891392		148.891392		3665.679267		65.67926653		5223.299936		183.299936		6592.88815		112.8881499		0.504998479		0.427930425		0.556126922		0.241715976		0.527090068		0.569156046		0.550615702		0.555028148		0.544325848		0.470994487		0.472455953		0.466931258		0.474439015		0.463606911		0.492048182		0.488557816		0.489173353		3.625		4.041666667		3.520833333		4.229166667		3.958333333		3.625		4.041666667		3.520833333		4.229166667		3.958333333		4.993572745		0.075727817		0.904540618		0.060083529		2.045102447		8.018943629		62.18608641		925	
1	145	88.7662969		787.2326931		67.23269308		2254.935979		94.93597922		3781.917069		181.9170692		5122.209392		82.20939245		6607.005624		127.0056236		0.478275429		0.407748483		0.54226564		0.224612882		0.496485404		0.541631671		0.528771676		0.514185177		0.495431571		0.457353208		0.454707796		0.453400211		0.457923667		0.45627261		0.482358578		0.483493117		0.484946812		3.229166667		3.520833333		4.0625		3.395833333		4.104166667		3.229166667		3.520833333		4.0625		3.395833333		4.104166667		3.616785167		0.072758196		0.896534401		0.062278814		1.859756135		6.445833899		52.66017897		874	
1	146	82.6050407		788.4731486		68.47314858		2205.538725		45.5387247		3695.863743		95.86374283		5131.917665		91.91766505		6617.911022		137.911022		0.485875316		0.406103365		0.528207668		0.2274678		0.503867042		0.539117819		0.535776264		0.515366758		0.514874765		0.446326919		0.444179051		0.445645403		0.446735606		0.453452031		0.466814816		0.472110073		0.464641708		3.520833333		3.645833333		3.666666667		3.625		4.0625		3.520833333		3.645833333		3.666666667		3.625		4.0625		3.574408773		0.061186178		0.780244939		0.050767808		1.416810877		5.832650766		47.21291576		884	
1	147	99.65032029		823.7923597		103.7923597		2242.866285		82.86628543		3797.481057		197.4810569		5110.569688		70.56968838		6582.596003		102.5960032		0.492780637		0.4239603		0.546591721		0.230228539		0.506474007		0.558702214		0.546841296		0.543733246		0.534179794		0.467827798		0.47595335		0.46622962		0.466387039		0.469668258		0.495576617		0.494288671		0.497398366		3.916666667		3.6875		4.3125		3.583333333		3.666666667		3.916666667		3.6875		4.3125		3.583333333		3.666666667		4.667760989		0.09336392		1.453876725		0.069204986		1.948972118		8.163973751		63.62622086		915	
1	148	88.75847902		795.1077906		75.10779055		2236.419674		76.41967367		3674.128935		74.12893485		5194.088796		154.0887962		6547.037849		67.03784893		0.483912846		0.404968444		0.526233119		0.209800715		0.506261487		0.545214881		0.530061375		0.510914204		0.496271496		0.445710667		0.438139227		0.432691502		0.447458728		0.452515566		0.467353112		0.467983998		0.471551065		3.625		3.416666667		3.458333333		4.104166667		3.645833333		3.625		3.416666667		3.458333333		4.104166667		3.645833333		4.17422392		0.051371429		0.556099149		0.051117377		1.686264677		6.467959175		53.45714124		871	
1	149	102.7354066		834.0794319		114.0794319		2228.724474		68.72447378		3857.167385		257.167385		5144.708833		104.7088334		6566.324025		86.32402493		0.513485393		0.440600021		0.554516239		0.231213666		0.532602198		0.563800197		0.563215875		0.554275829		0.538615716		0.47698885		0.481473798		0.480736286		0.479244461		0.476211767		0.50632803		0.507960142		0.509480039		3.895833333		3.708333333		4.604166667		3.791666667		3.645833333		3.895833333		3.708333333		4.604166667		3.791666667		3.645833333		6.014063611		0.075921622		0.778232553		0.066504474		1.917003575		8.78522136		67.30345647		938	
1	150	72.79614323		808.0763645		88.0763645		2289.155062		129.1550623		3687.896932		87.89693152		5097.212751		57.21275097		6557.59278		77.59278048		0.490343642		0.403251539		0.530128017		0.218024321		0.495429593		0.531158002		0.522918006		0.512437248		0.512556159		0.4352675		0.442762164		0.451593147		0.448413553		0.448171021		0.466017009		0.46948285		0.472112319		3.666666667		3.958333333		3.791666667		3.3125		3.666666667		3.666666667		3.958333333		3.791666667		3.3125		3.666666667		2.449106941		0.055418708		0.441674074		0.045166507		1.652855639		4.599055362		37.71729358		878	
1	151	90.49746424		793.416964		73.41696397		2315.675128		155.675128		3801.872922		201.8729224		5094.427024		54.42702368		6541.607264		61.60726415		0.501817467		0.429084427		0.546821653		0.234838624		0.517585209		0.560920101		0.546920097		0.544131379		0.530726358		0.467046442		0.471920813		0.460063743		0.468084146		0.472036179		0.493150232		0.485891517		0.491155866		3.583333333		4.104166667		4.458333333		3.5625		3.541666667		3.583333333		4.104166667		4.458333333		3.5625		3.541666667		4.698325297		0.07689422		0.60092711		0.060329666		1.67481375		7.050960377		55.18745552		919	
1	152	77.33940326		796.0861421		76.08614207		2214.901011		54.90101125		3723.425497		123.4254971		5150.322261		110.3222608		6536.489993		56.48999277		0.473066242		0.392747244		0.526780347		0.215567498		0.494683482		0.519416211		0.519364382		0.499471826		0.50623235		0.423274195		0.439473351		0.432291493		0.43810522		0.453047144		0.461165797		0.458482024		0.460942134		3.729166667		3.479166667		3.9375		3.375		3.416666667		3.729166667		3.479166667		3.9375		3.375		3.416666667		2.11600761		0.052239985		0.57193035		0.048775745		2.266321183		5.006499128		41.95056271		856	
1	153	83.72314815		833.6924578		113.6924578		2263.482863		103.4828629		3680.113535		80.1135346		5144.964022		104.9640221		6536.335443		56.33544342		0.495238914		0.422626569		0.53057948		0.224710542		0.515605439		0.541667434		0.536527113		0.522929835		0.526702919		0.451073566		0.461015519		0.457415494		0.461425722		0.455276825		0.481782342		0.481861711		0.477173103		4.0625		3.979166667		3.583333333		3.729166667		3.520833333		4.0625		3.979166667		3.583333333		3.729166667		3.520833333		3.818172844		0.058810031		0.671750714		0.065314664		1.533161508		6.081895097		48.47188501		901	
1	154	84.27983719		785.8649699		65.86496987		2252.739865		92.73986517		3677.833859		77.83385947		5111.677864		71.6778636		6666.149254		186.1492538		0.479525818		0.407524736		0.530894546		0.219267881		0.503297385		0.540834848		0.529078197		0.495921822		0.485403541		0.448858258		0.439635081		0.435257204		0.439074577		0.446617301		0.462850306		0.470851106		0.469635961		3.604166667		3.854166667		2.916666667		3.479166667		4.104166667		3.604166667		3.854166667		2.916666667		3.479166667		4.104166667		3.383330066		0.063430913		0.598958847		0.05787003		1.7411685		5.786888326		48.53788022		857	
1	155	84.88762549		804.5338973		84.5338973		2270.12874		110.1287404		3679.766306		79.76630625		5155.730393		115.7303931		6620.519202		140.5192022		0.496332876		0.419354566		0.539182558		0.227198576		0.513634381		0.556372134		0.547356331		0.546624641		0.533838255		0.464619009		0.459688311		0.475056278		0.458563086		0.469423527		0.493044394		0.485621977		0.486542484		3.895833333		3.875		3.791666667		3.895833333		3.8125		3.895833333		3.875		3.791666667		3.895833333		3.8125		3.519568993		0.076762029		0.689192103		0.068838424		2.069936293		6.355459419		49.78619604		920	
1	156	112.2932577		789.3537645		69.35376445		2344.84002		184.8400202		3759.108433		159.1084334		5118.337729		78.33772872		6614.350063		134.3500627		0.502236438		0.437667804		0.547642992		0.233570223		0.524626615		0.558169805		0.569019549		0.561930173		0.538558076		0.474740884		0.47513251		0.471220602		0.474968048		0.464829291		0.497087795		0.497965059		0.492127993		3.708333333		4.354166667		4.208333333		3.145833333		4.104166667		3.708333333		4.354166667		4.208333333		3.145833333		4.104166667		7.150663705		0.086349199		0.80987551		0.075429298		1.906304022		9.953192436		76.8477317		932	
1	157	70.67769755		900.5899675		180.5899675		2231.409726		71.40972637		3676.466603		76.46660308		5106.127865		66.12786452		6523.831067		43.8310666		0.47874443		0.395435455		0.525731107		0.215020782		0.488457461		0.517250912		0.516056403		0.50067287		0.47343465		0.429808254		0.431916244		0.425118202		0.429427218		0.428070969		0.454465077		0.449687334		0.451560919		3.75		3.458333333		3.625		3.416666667		3.3125		3.75		3.458333333		3.625		3.416666667		3.3125		2.249207568		0.049897668		0.465804333		0.039045037		1.35320757		4.118117139		35.21860113		838	
1	158	86.41895148		793.094214		73.09421403		2303.648907		143.6489069		3670.441089		70.44108872		5200.588949		160.5889493		6603.964329		123.9643289		0.503961763		0.422413957		0.545889224		0.226508881		0.517800461		0.562841537		0.544181547		0.528322695		0.52283257		0.447430035		0.457223691		0.454457016		0.451724118		0.45596788		0.468242442		0.472631234		0.47917671		3.354166667		3.8125		3.8125		4.020833333		4.020833333		3.354166667		3.8125		3.8125		4.020833333		4.020833333		4.093412011		0.065320244		0.600235067		0.051410086		1.7472558		6.506223122		51.59008694		908	
1	159	93.09575036		851.8495473		131.8495473		2261.995328		101.9953276		3735.784604		135.784604		5162.11181		122.1118098		6569.062008		89.06200813		0.491604794		0.419854282		0.543466781		0.230769443		0.513827741		0.557939699		0.544084166		0.539585785		0.530403273		0.465816942		0.465938859		0.467813831		0.472239211		0.462098064		0.497001452		0.492003914		0.490053048		3.916666667		3.6875		3.770833333		3.75		3.770833333		3.916666667		3.6875		3.770833333		3.75		3.770833333		4.052440214		0.08854033		1.354894142		0.061862205		1.704918996		7.200793682		56.77315842		902	
1	160	77.84355317		792.9379652		72.93796523		2317.059399		157.0593993		3677.216447		77.21644673		5086.109302		46.10930157		6590.072803		110.0728029		0.4753722		0.395066694		0.528583226		0.217320145		0.495092109		0.538288465		0.528249541		0.505937793		0.498150361		0.430834186		0.445528723		0.444870621		0.441717432		0.442755651		0.46740627		0.469552321		0.460876327		3.5		4.020833333		3.6875		3.208333333		3.729166667		3.5		4.020833333		3.6875		3.208333333		3.729166667		3.0555477		0.060686365		0.555281387		0.047807663		1.449325184		5.120840637		42.49580736		866	
1	161	81.46346497		784.2317492		64.23174923		2247.569891		87.56989052		3699.805391		99.8053907		5186.017281		146.0172808		6576.052783		96.05278343		0.495300913		0.428040308		0.537837216		0.225958474		0.51045682		0.550486072		0.535717346		0.534412126		0.530945905		0.454907822		0.469246156		0.459389815		0.460216888		0.469429353		0.496821014		0.484876738		0.487736031		3.395833333		3.833333333		3.6875		4.145833333		3.958333333		3.395833333		3.833333333		3.6875		4.145833333		3.958333333		3.058358131		0.081708703		0.950230203		0.069416493		1.732512701		5.822809737		45.89159791		908	
